,SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,11021,8780.0,69.7,0,0,4.6,1.7,1.6,1.9,0.1,0.1,0.1,3.1,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,17,0,13,106.9,99.98,100,95.45,95.71,99.99,105.41,90.23,17.11,47.26,0.0,0.0,34.62,0.0,5.64,100.0,0,40,D,85,B
1,11022,524.2,9.1,0,0,1.9,1.0,0.7,1.0,0.0,0.1,0.0,1.3,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,0,0,14,115.4,100.0,100,97.99,98.1,99.99,90.32,91.7,21.54,32.41,0.0,0.0,9.69,0.0,2.9,100.0,0,35,D,91,A
2,11023,473.5,9.4,0,0,1.9,1.0,0.7,0.9,0.0,0.1,0.1,1.2,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0,13,115.6,99.99,100,98.76,98.76,99.99,88.46,96.48,22.19,44.16,100.0,0.0,15.93,0.0,3.15,100.0,0,37,D,90,B
3,11024,431.0,8.4,0,0,1.9,1.0,0.7,0.9,0.0,0.1,0.0,1.2,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0,14,118.3,100.0,100,99.28,99.43,100.0,100.0,98.1,23.31,49.85,0.0,0.0,11.13,0.0,3.06,0.0,0,37,D,92,A
4,11025,439.6,8.0,0,0,11.8,1.5,2.8,1.8,0.0,0.2,0.1,2.4,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,14,0,13,104.6,100.0,100,99.75,99.77,99.99,29.63,99.14,14.04,52.95,0.0,0.0,11.04,0.0,4.11,0.0,0,37,D,86,B
5,11026,442.5,8.1,0,0,1.9,1.0,0.7,0.8,0.0,0.1,0.0,1.1,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,0,0,11,117.3,100.0,100,99.94,99.97,99.99,91.67,98.2,24.32,52.03,0.0,0.0,10.85,0.0,4.2,100.0,0,35,D,91,A
6,11027,460.8,7.9,0,0,4.6,1.1,1.7,1.3,0.0,0.1,0.1,1.7,0.0,1.0,0,0,0,0,0,0.0,0.0,14,0,13,108.1,100.0,100,99.97,99.98,100.0,90.91,98.71,17.41,53.53,0.0,0.0,11.17,0.0,3.44,0.0,0,37,D,86,B
7,11028,453.3,8.1,0,0,1.9,1.0,0.7,0.8,0.0,0.1,0.0,1.1,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,0,0,13,118.0,100.0,100,99.94,99.97,99.98,25.0,99.84,24.36,52.23,0.0,0.0,10.9,0.0,3.99,100.0,0,35,D,91,A
8,11029,456.7,7.9,0,0,4.6,1.1,1.7,1.3,0.0,0.1,0.1,1.7,0.0,1.0231404958677688,0,0,0,0,0,0.0,0.0,14,0,13,105.8,100.0,100,99.97,99.98,99.99,52.94,98.83,17.49,52.22,0.0,0.0,10.96,0.0,3.32,100.0,0,35,D,85,B
