,SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
0,2940,215.9,3.5,0,0,3.4,1.3,1.2,0.6,0.0,0.0,0,1.8,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,12,17,87.7,100.0,100.0,99.37,99.64,100.0,12.5,99.59,17.86,11.32,0.0,0.0,30.31,0.0,5.01,0,0,34,D,87,B
1,2941,200.9,3.3,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0,0,0,0,0,0,0.0,0.0,0,1,17,99.5,100.0,100.0,100.0,100.0,100.0,133.33,96.3,45.73,16.68,0.0,0.0,34.97,0.0,6.19,0,0,35,D,92,A
2,2942,182.3,3.2,0,0,4.8,1.5,1.3,0.6,0.0,0.0,0,1.7,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,12,17,89.7,100.0,100.0,100.0,100.0,99.99,133.33,98.32,18.7,12.41,0.0,0.0,30.33,0.0,4.89,0,0,34,D,87,B
3,2943,155.7,3.2,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,99.8,100.0,100.0,100.0,100.0,100.0,200.0,98.15,46.09,20.17,0.0,0.0,39.13,0.0,6.89,0,0,34,D,92,A
4,2944,185.7,3.2,0,0,3.5,1.3,1.2,0.6,0.0,0.0,0,1.7,0.0,1.0,0,0,0,0,0,0.0,0.0,0,13,10,85.3,100.0,100.0,100.0,100.0,100.0,66.67,99.16,17.84,12.66,0.0,0.0,36.86,0.0,5.09,0,0,35,D,89,B
5,2945,168.0,3.3,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,99.7,100.0,100.0,100.0,100.0,100.0,50.0,99.07,45.98,19.7,0.0,0.0,38.36,0.0,4.91,0,0,34,D,92,A
6,2946,186.4,3.1,0,0,3.4,1.3,1.2,0.6,0.0,0.0,0,1.8,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,14,16,88.8,100.0,100.0,99.89,99.71,100.0,75.0,98.77,18.16,12.82,0.0,0.0,32.34,0.0,8.86,0,0,34,D,86,B
7,2947,173.2,3.2,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,98.8,100.0,100.0,100.0,100.0,100.0,60.0,97.2,45.64,20.3,0.0,0.0,36.73,0.0,5.59,0,0,34,D,91,A
8,2948,170.8,3.0,0,0,3.4,1.3,1.2,0.6,0.0,0.0,0,1.7,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,60,17,80.7,100.0,100.0,100.0,100.0,100.0,20.0,99.59,16.5,13.2,0.0,0.0,35.92,0.0,6.48,0,0,34,D,84,B
9,2949,176.3,4.6,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.22,45.88,22.08,0.0,0.0,25.51,0.0,5.21,0,0,34,D,92,A
10,2950,176.8,3.1,0,0,3.4,1.3,1.2,0.6,0.0,0.0,0,1.7,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,10,16,87.3,100.0,100.0,100.0,100.0,100.0,0.0,100.0,18.01,13.11,0.0,0.0,34.96,0.0,4.9,0,0,34,D,89,B
11,2951,185.2,3.3,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,99.8,100.0,100.0,100.0,100.0,100.0,66.67,98.15,45.94,16.98,0.0,0.0,35.44,0.0,4.86,0,0,34,D,92,A
12,2952,212.1,3.1,0,0,3.5,1.3,1.2,0.6,0.0,0.0,0,1.7,0.0,1.0,0,0,0,0,0,0.0,0.0,0,11,17,88.1,100.0,100.0,100.0,100.0,100.0,100.0,98.33,18.4,12.73,0.0,0.0,34.67,0.0,4.99,0,0,35,D,87,B
13,2953,185.0,3.2,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,45.83,17.27,0.0,0.0,36.34,0.0,5.08,0,0,34,D,92,A
14,2954,198.1,3.2,0,0,3.5,1.3,1.2,0.6,0.0,0.0,0,1.7,0.0,1.0,0,0,0,0,0,0.0,0.0,0,10,17,88.4,100.0,100.0,100.0,100.0,100.0,83.33,97.93,18.13,12.6,0.0,0.0,34.01,0.0,4.37,0,0,35,D,89,B
15,2955,164.2,3.2,0,0,1.1,1.1,0.3,0.4,0.0,0.0,0,0.9,0.0,1.0146666666666666,0,0,0,0,0,0.0,0.0,0,1,17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.22,46.07,20.02,0.0,0.0,38.83,0.0,5.96,0,0,34,D,92,A
