SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
3993,250.1,5.6,0,0,3.6,1.3,1.2,.6,0,0,0,1.9,0,1,0,0,0,0,0,0,0,0,10,18,88.5,100,100,99.38,99.55,100,133.33,98.44,17.73,11.49,0,null,33.6,0,3.84,0,0,35,D,90,B
3994,184.6,5.2,0,0,1.1,1.1,.3,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,1,0,12,99.8,100,100,100,100,100,100,95.45,47.32,36.1,0,null,36.06,0,5.44,0,0,34,D,92,A
3995,179.7,5.1,0,0,1.1,1.1,.3,.4,0,0,0,.9,0,1,0,0,0,0,0,0,0,1,0,17,98.8,100,100,100,100,100,33.33,99.11,45.51,36.89,0,null,36.85,0,4.3,0,0,35,D,92,A
3996,153.6,4.9,0,0,5,1.6,1.4,.6,0,0,0,1.8,0,null,0,0,0,0,0,0,0,0,10,19,90.7,100,100,100,100,100,40,99.19,19.07,9.41,0,null,38.42,0,4.87,0,0,35,D,90,B
3997,194,5,0,0,3.6,1.3,1.2,.6,0,0,0,1.8,0,1,0,0,0,0,0,0,0,0,15,18,90.1,100,100,100,100,100,100,97.99,18.77,11.2,0,null,38.08,0,5.47,0,0,35,D,87,B
3998,170.3,5.1,0,0,1.1,1.1,.3,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,1,0,18,99.8,100,100,100,100,100,100,98.18,46.94,37.07,0,null,37.03,0,4.94,0,0,34,D,92,A
3999,204.8,5,0,0,1.1,1.1,.3,.4,0,0,0,.9,0,null,0,0,0,0,0,0,0,1,0,18,99.7,100,100,100,100,100,0,100,46.74,38.79,0,null,38.84,0,4.05,0,0,34,D,92,A
4000,185.8,5.1,0,0,3.6,1.3,1.2,.6,0,0,0,1.8,0,1,0,0,0,0,0,0,0,0,21,17,89.4,100,100,100,100,100,60,98.81,18.42,36.94,0,null,36.99,0,4.88,0,0,35,D,87,B
4001,196.4,4.9,0,0,1.3,1.1,.6,.4,0,0,0,1.2,0,null,0,0,0,0,0,0,0,1,0,18,99.4,100,100,100,100,100,60,97.73,39.64,38.93,0,null,38.89,0,6.09,0,0,34,D,91,A
4002,176,5.2,0,0,3.5,1.3,1,.5,0,0,0,1.6,0,null,0,0,0,0,0,0,0,0,12,15,88.2,100,100,100,100,100,16.67,99.57,19.72,36.2,0,null,36.25,0,5.76,0,0,34,D,87,B
