SnapId,2080020,2080021,2080022,2080023,2080024,2080025,2080026,2080027,2080028,2080029,2080030,2080031,2080032,2080033,2080034,2080040,2080041,2080042,2080043,2080044,2080045,2080046,2080047,2080048,2080049,2080050,2080051,2080052,2080053,2080054,2080055,2080056,2080057,2080058,2080059,2080060,2080061,2080062,2080063,2080064,2080065,LoadScore,LoadLevel,PerfScore,PerfLevel
9485,484.6,10.3,0,0,4.9,1.2,1.8,1.4,0,.2,.1,1.9,0,null,0,0,0,0,0,0,0,4,0,15,95.8,99.96,100,99.8,99.73,100,124.24,93.75,16.68,7.9,0,null,24,15.38,11.05,0,0,38,D,88,B
9486,507.3,10.9,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,17,108.7,99.96,100,99.39,99.42,99.99,95.45,95.88,14.57,7.4,0,null,23.56,18.75,9.3,0,0,38,D,91,A
9487,494.1,10.4,0,0,2.3,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,109,99.96,100,99.82,99.74,99.99,76.19,96.75,14.7,7.75,0,null,24.67,18.75,9.82,0,0,38,D,91,A
9488,487.2,10.5,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,109.1,99.98,100,99.77,99.74,99.98,50,97.37,14.72,7.68,12.5,null,24.39,25,9.97,0,0,38,D,90,A
9489,495.8,10.4,0,0,4.9,1.2,1.8,1.4,0,.2,.1,1.9,0,1,0,0,0,0,0,0,0,4,0,16,95.2,99.97,100,99.94,99.94,99.99,86.96,96.91,9.84,7.76,0,null,25.69,23.08,10.79,0,0,40,D,88,B
9490,521.1,10.5,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,1,0,0,0,0,0,0,0,0,0,15,108.7,99.96,100,99.96,99.97,99.99,55.56,96.99,14.73,7.68,14.29,null,25.38,14.29,12.66,0,0,40,D,90,B
9491,522,10.7,0,0,10.9,1.5,3,2,0,.2,.1,2.7,0,null,0,0,0,0,0,0,0,6,0,14,94.9,99.95,100,99.36,99.41,99.99,106.67,96,8.01,7.58,0,null,25.11,15.79,10.71,0,0,40,D,89,B
9492,473.8,10.5,0,0,2.4,1,.9,.9,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,108,99.97,100,99.96,99.97,99.99,80,97.55,14.79,7.67,0,null,25.32,23.08,10.24,0,0,38,D,91,A
9493,489.4,10.5,0,0,5,1.2,1.9,1.4,0,.2,.1,1.9,0,1,0,0,0,0,0,0,0,5,0,14,96.7,99.95,100,99.97,99.98,100,50,98.13,10.09,7.69,0,null,25.46,15.79,9.4,0,0,41,D,88,B
9494,499.4,10.4,0,0,2.3,1,.9,.9,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,108.2,99.97,100,99.96,99.97,99.98,57.14,97.52,15.04,7.79,0,null,24.72,18.18,9.91,0,0,38,D,91,A
9495,474,10.3,0,0,4.9,1.2,1.8,1.4,0,.2,.1,1.9,0,null,0,0,0,0,0,0,0,5,0,14,94.5,99.97,100,99.97,99.98,99.99,100,96.5,10.03,7.84,0,null,24.86,18.18,10.34,0,0,38,D,88,B
9496,530.9,12,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,47.1,99.97,100,99.96,99.97,99.99,63.16,97.58,6.39,6.75,0,null,22.33,20,10.83,0,0,38,D,88,B
9497,488.7,10.6,0,0,5,1.2,1.9,1.4,0,.2,.1,1.9,0,null,0,0,0,0,0,0,0,5,0,14,97.8,99.96,100,99.97,99.98,99.99,128.57,95.91,9.95,7.63,0,null,26.2,20,9.94,0,0,40,D,89,B
9498,484.4,10.7,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,13,108.6,99.97,100,99.96,99.97,99.99,40.91,98.18,14.82,7.55,0,null,26.05,23.08,10.01,0,0,38,D,91,A
9499,473.2,10.7,0,0,5,1.2,1.9,1.4,0,.2,.1,1.9,0,null,0,0,0,0,0,0,0,5,0,14,98.9,99.96,100,99.97,99.98,99.99,126.09,95.59,10.06,7.57,0,null,26.04,13.33,10.61,0,0,40,D,88,B
9500,500.7,10.8,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,108.6,99.97,100,99.96,99.97,100,33.33,98.16,14.78,7.51,0,null,25.89,25,10.31,0,0,38,D,91,A
9501,512.4,10.9,0,0,5,1.2,1.9,1.5,0,.2,.1,2,0,1,0,0,0,0,0,0,0,5,0,14,93.9,99.96,100,99.95,99.96,99.99,77.27,97.39,9.65,7.46,0,null,25.66,20,9.28,0,0,41,D,88,B
9502,503.8,12,0,0,2.3,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,102.9,99.96,100,99.96,99.97,99.99,104.76,95.56,13.68,8.67,0,null,23.72,20,9.38,0,0,38,D,92,A
9503,488.2,10.8,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,14,109.4,99.97,100,99.96,99.97,99.99,55.56,97.97,14.96,7.49,9.09,null,25.76,18.18,8.29,0,0,38,D,90,A
9504,479.1,10.9,0,0,2.4,1,.9,1,0,.1,.1,1.3,0,null,0,0,0,0,0,0,0,0,0,13,108.9,99.95,100,99.96,99.97,99.99,115.38,96.99,14.94,7.41,0,null,25.51,14.29,9.99,0,0,38,D,92,A
9505,473.1,10.8,0,0,2.5,1,1.1,1.1,0,.1,.1,1.4,0,null,0,0,0,0,0,0,0,0,4,13,108,99.96,100,99.96,99.97,99.98,40.91,98.26,14.14,7.48,0,null,26.72,12.5,10.2,0,0,38,D,88,B
9506,3259.7,460,0,0,5.2,1.3,1.6,2.4,.1,.3,.1,9.8,0,null,0,0,0,0,0,0,0,3,0,12,84.6,99.97,100,97.23,95.97,99.99,89.47,90.65,30.17,80.62,94.97,null,64.21,.69,6.97,0,0,45,D,87,B
9507,12715.8,292.2,0,0,4.3,1.8,1.2,2.1,.1,.2,.1,4.7,0,1.5,0,0,0,0,0,.01,0,0,1,15,65.9,99.02,100,96.91,96.59,100,103.85,95.13,45.42,69.36,99.77,null,55.71,60.21,6.17,0,0,43,D,88,B
9508,521.3,12.8,0,0,4.5,1.2,1.5,1.4,0,.1,.1,1.9,0,null,0,0,0,0,0,0,0,1,0,13,98.1,99.95,100,98.73,99.12,99.99,64.86,96.19,10.58,8.82,0,null,20.15,12,10.8,0,0,38,D,90,A
